transaction_id,line_id,category,quantity,net_sales,margin
1829621,1829621-L1,Personal Care,1,60.34,16.72
1829629,1829629-L1,Baby,1,67.01,18.74
1829636,1829636-L1,Baby,1,13.79,4.21
1829649,1829649-L1,Body Care,1,20.5,6.42
1829640,1829640-L1,Make-up,1,10.67,2.96
1829656,1829656-L1,Body Care,1,18.64,5.75
1829634,1829634-L1,Make-up,1,13.41,4.05
1829654,1829654-L1,Personal Care,1,12.74,3.59
1829661,1829661-L1,Skincare,1,33.96,11.84
1829668,1829668-L1,Baby,1,26.83,9.31
1829662,1829662-L1,Body Care,1,22.4,7.14
1829664,1829664-L1,Make-up,1,33.9,11.8
1829676,1829676-L1,Oral Care,1,19.47,6.59
1829658,1829658-L1,Household,1,19.47,6.41
1829690,1829690-L1,Skincare,1,17.88,6.14
1829680,1829680-L1,Baby,1,10.84,3.67
1829680,1829680-L2,Household,1,9.03,3.06
1829681,1829681-L1,Make-up,1,19.72,6.74
1829695,1829695-L1,Make-up,1,19.3,6.23
1829686,1829686-L1,Hair Care,1,24.07,7.85
1829683,1829683-L1,Personal Care,1,19.16,6.31
1829737,1829737-L1,Body Care,1,28.03,6.57
1829759,1829759-L1,Body Care,1,7.21,1.69
1829759,1829759-L2,Hair Care,1,23.3,5.48
1829769,1829769-L1,Oral Care,1,20.21,4.83
1829758,1829758-L1,Personal Care,1,23.76,5.63
1829738,1829738-L1,Make-up,1,22.55,5.35
1829744,1829744-L1,Baby,1,8.35,1.99
1829744,1829744-L2,Personal Care,1,20.05,4.79
1829791,1829791-L1,Hair Care,1,7.57,2.48
1829791,1829791-L2,Skincare,1,13.62,4.46
1829799,1829799-L1,Personal Care,1,35.73,11.75
1829801,1829801-L1,Skincare,1,26.83,8.8
1829784,1829784-L1,Household,1,23.12,7.58
1829773,1829773-L1,Baby,1,22.56,7.38
1829773,1829773-L2,Personal Care,1,6.52,2.13
1829782,1829782-L1,Oral Care,1,21.9,7.19
1829818,1829818-L1,Make-up,1,51.61,15.08
1829862,1829862-L1,Skincare,1,36.63,10.63
1829834,1829834-L1,Body Care,1,36.85,11.19
1829861,1829861-L1,Household,1,2.3,0.7
1829861,1829861-L2,Oral Care,1,40.06,12.18
1829831,1829831-L1,Personal Care,1,24.0,7.26
1829831,1829831-L2,Body Care,1,19.18,5.81
1829816,1829816-L1,Baby,1,39.95,12.17
1829865,1829865-L1,Household,1,30.99,10.51
1829874,1829874-L1,Body Care,1,8.25,3.03
1829874,1829874-L2,Oral Care,1,23.48,8.62
1829867,1829867-L1,Body Care,1,30.08,11.03
1829867,1829867-L2,Household,1,12.88,4.72
1829873,1829873-L1,Make-up,1,39.32,14.41
1829873,1829873-L2,Hair Care,1,10.81,3.96
1829869,1829869-L1,Baby,1,31.39,10.6
1829875,1829875-L1,Make-up,1,44.27,16.21
1829894,1829894-L1,Personal Care,1,23.88,7.77
1829890,1829890-L1,Baby,1,29.76,9.59
1829893,1829893-L1,Hair Care,1,4.15,1.35
1829893,1829893-L2,Make-up,1,16.22,5.26
1829895,1829895-L1,Oral Care,1,27.31,8.86
1829896,1829896-L1,Personal Care,1,6.36,2.07
1829896,1829896-L2,Baby,1,18.12,5.91
1829886,1829886-L1,Oral Care,1,12.94,4.23
1829886,1829886-L2,Skincare,1,6.17,2.01
1829936,1829936-L1,Hair Care,1,11.39,3.84
1829909,1829909-L1,Body Care,1,10.06,3.36
1829941,1829941-L1,Skincare,1,17.93,6.02
1829935,1829935-L1,Personal Care,1,8.22,2.75
1829935,1829935-L2,Household,1,2.85,0.95
1829933,1829933-L1,Baby,1,16.62,5.57
1829911,1829911-L1,Personal Care,1,9.17,3.07
1829911,1829911-L2,Body Care,1,5.95,2.0
1829946,1829946-L1,Body Care,1,30.7,10.57
1829944,1829944-L1,Body Care,1,30.12,10.41
1829961,1829961-L1,Personal Care,1,28.08,9.71
1829950,1829950-L1,Body Care,1,30.82,10.64
1829947,1829947-L1,Oral Care,1,36.32,12.62
1829952,1829952-L1,Body Care,1,18.95,6.52
1829952,1829952-L2,Personal Care,1,12.16,4.19
1829989,1829989-L1,Baby,1,7.85,1.73
1829989,1829989-L2,Personal Care,1,16.76,3.7
1829985,1829985-L1,Hair Care,1,6.53,1.33
1829985,1829985-L2,Make-up,1,11.59,2.36
1829964,1829964-L1,Baby,1,27.63,6.05
1829972,1829972-L1,Baby,1,26.0,5.7
1829965,1829965-L1,Body Care,1,10.86,2.4
1829965,1829965-L2,Baby,1,20.8,4.61
1829971,1829971-L1,Body Care,1,27.92,6.08
1830052,1830052-L1,Make-up,1,38.12,12.19
1830026,1830026-L1,Make-up,1,18.31,5.44
1830040,1830040-L1,Make-up,1,27.39,8.74
1829997,1829997-L1,Personal Care,1,33.07,10.48
1830034,1830034-L1,Skincare,1,15.94,5.1
1830034,1830034-L2,Baby,1,10.6,3.39
1830050,1830050-L1,Household,1,23.16,7.38
1830069,1830069-L1,Household,1,25.21,6.85
1830075,1830075-L1,Baby,1,46.88,13.8
1830065,1830065-L1,Baby,1,18.7,5.46
1830065,1830065-L2,Personal Care,1,6.59,1.92
1830085,1830085-L1,Oral Care,1,16.51,4.87
1830085,1830085-L2,Body Care,1,20.75,6.11
1830086,1830086-L1,Body Care,1,39.23,11.41
1830084,1830084-L1,Personal Care,1,30.36,8.87
1830117,1830117-L1,Baby,1,55.01,17.43
1830113,1830113-L1,Make-up,1,53.2,16.96
1830133,1830133-L1,Oral Care,1,44.4,14.16
1830133,1830133-L2,Hair Care,1,27.93,8.91
1830108,1830108-L1,Personal Care,1,44.45,13.77
1830161,1830161-L1,Make-up,1,23.81,7.57
1830161,1830161-L2,Household,1,21.82,6.94
1830166,1830166-L1,Baby,1,58.22,18.45
1830196,1830196-L1,Skincare,1,26.58,5.65
1830200,1830200-L1,Household,1,36.65,7.79
1830183,1830183-L1,Hair Care,1,20.91,4.05
1830204,1830204-L1,Oral Care,1,20.64,4.38
1830194,1830194-L1,Household,1,30.87,6.55
1830213,1830213-L1,Body Care,1,39.11,8.33
1830224,1830224-L1,Hair Care,1,17.16,6.59
1830214,1830214-L1,Oral Care,1,20.44,8.19
1830215,1830215-L1,Baby,1,23.65,9.47
1830221,1830221-L1,Hair Care,1,13.79,5.5
1830221,1830221-L2,Baby,1,12.24,4.88
1830219,1830219-L1,Personal Care,1,22.37,8.9
1830223,1830223-L1,Oral Care,1,4.43,1.76
1830223,1830223-L2,Skincare,1,18.57,7.37
1830259,1830259-L1,Hair Care,1,34.12,10.29
1830244,1830244-L1,Oral Care,1,12.27,3.68
1830244,1830244-L2,Make-up,1,28.04,8.4
1830257,1830257-L1,Hair Care,1,16.33,4.92
1830257,1830257-L2,Make-up,1,28.18,8.5
1830264,1830264-L1,Hair Care,1,50.33,15.11
1830242,1830242-L1,Make-up,1,44.6,13.36
1830261,1830261-L1,Skincare,1,36.1,10.16
1830289,1830289-L1,Hair Care,1,17.88,6.63
1830270,1830270-L1,Make-up,1,16.59,6.16
1830270,1830270-L2,Personal Care,1,7.46,2.77
1830280,1830280-L1,Make-up,1,7.86,2.88
1830280,1830280-L2,Oral Care,1,17.31,6.34
1830283,1830283-L1,Hair Care,1,25.15,9.02
1830278,1830278-L1,Personal Care,1,10.55,3.88
1830278,1830278-L2,Household,1,12.53,4.6
1830292,1830292-L1,Household,1,4.66,1.68
1830292,1830292-L2,Hair Care,1,11.16,4.02
1830292,1830292-L3,Baby,1,11.03,3.97
1830303,1830303-L1,Oral Care,1,14.62,3.13
1830294,1830294-L1,Body Care,1,3.99,0.79
1830294,1830294-L2,Hair Care,1,5.08,1.0
1830294,1830294-L3,Household,1,1.43,0.28
1830301,1830301-L1,Personal Care,1,15.64,3.33
1830305,1830305-L1,Make-up,1,12.84,2.78
1830305,1830305-L2,Oral Care,1,4.98,1.08
1830297,1830297-L1,Body Care,1,3.76,0.75
1830297,1830297-L2,Household,1,5.18,1.04
1830298,1830298-L1,Household,1,7.73,1.46
1830326,1830326-L1,Hair Care,1,9.67,2.77
1830326,1830326-L2,Skincare,1,4.49,1.28
1830322,1830322-L1,Make-up,1,24.01,7.25
1830336,1830336-L1,Body Care,1,14.39,4.54
1830336,1830336-L2,Household,1,7.57,2.39
1830313,1830313-L1,Body Care,1,8.71,2.73
1830313,1830313-L2,Baby,1,7.11,2.23
1830310,1830310-L1,Personal Care,1,7.88,2.42
1830310,1830310-L2,Baby,1,6.17,1.89
1830325,1830325-L1,Oral Care,1,6.19,1.83
1830325,1830325-L2,Hair Care,1,7.44,2.21
1830367,1830367-L1,Skincare,1,30.36,11.12
1830370,1830370-L1,Hair Care,1,50.19,18.31
1830386,1830386-L1,Personal Care,1,36.28,13.15
1830350,1830350-L1,Baby,1,43.64,15.26
1830371,1830371-L1,Make-up,1,36.67,13.36
1830380,1830380-L1,Hair Care,1,52.2,18.94
1830413,1830413-L1,Household,1,11.21,3.49
1830409,1830409-L1,Oral Care,1,14.67,4.88
1830412,1830412-L1,Hair Care,1,7.32,2.32
1830412,1830412-L2,Body Care,1,5.45,1.73
1830410,1830410-L1,Personal Care,1,14.77,4.91
1830405,1830405-L1,Hair Care,1,6.38,2.14
1830405,1830405-L2,Body Care,1,3.54,1.18
1830405,1830405-L3,Baby,1,6.81,2.28
1830408,1830408-L1,Hair Care,1,8.02,2.68
1830408,1830408-L2,Skincare,1,5.28,1.77
1830425,1830425-L1,Personal Care,1,0.75,0.27
1830425,1830425-L2,Make-up,1,6.96,2.54
1830420,1830420-L1,Baby,1,3.33,1.21
1830420,1830420-L2,Personal Care,1,4.99,1.82
1830420,1830420-L3,Hair Care,1,1.61,0.59
1830416,1830416-L1,Skincare,1,7.87,2.85
1830429,1830429-L1,Hair Care,1,11.28,4.08
1830419,1830419-L1,Oral Care,1,7.1,2.58
1830433,1830433-L1,Hair Care,1,7.68,2.79
1830433,1830433-L2,Baby,1,2.71,0.99
1830443,1830443-L1,Baby,1,34.83,12.09
1830449,1830449-L1,Household,1,28.78,9.95
1830465,1830465-L1,Oral Care,1,8.24,2.64
1830465,1830465-L2,Make-up,1,5.02,1.61
1830465,1830465-L3,Skincare,1,16.3,5.22
1830474,1830474-L1,Make-up,1,17.42,6.03
1830474,1830474-L2,Skincare,1,8.27,2.86
1830472,1830472-L1,Skincare,1,44.61,15.45
1830468,1830468-L1,Hair Care,1,49.5,17.16
1830519,1830519-L1,Body Care,1,22.52,5.7
1830500,1830500-L1,Baby,1,20.29,5.08
1830520,1830520-L1,Skincare,1,7.28,1.77
1830520,1830520-L2,Household,1,12.43,3.03
1830515,1830515-L1,Skincare,1,11.53,2.91
1830515,1830515-L2,Body Care,1,2.9,0.73
1830515,1830515-L3,Make-up,1,3.49,0.88
1830499,1830499-L1,Household,1,8.48,1.98
1830499,1830499-L2,Body Care,1,6.61,1.54
1830508,1830508-L1,Household,1,2.84,0.65
1830508,1830508-L2,Baby,1,11.47,2.6
1830546,1830546-L1,Body Care,1,20.26,7.1
1830534,1830534-L1,Household,1,19.02,6.64
1830526,1830526-L1,Personal Care,1,13.1,4.33
1830526,1830526-L2,Body Care,1,11.26,3.72
1830540,1830540-L1,Skincare,1,21.43,7.5
1830536,1830536-L1,Household,1,24.39,8.53
1830541,1830541-L1,Household,1,18.54,6.18
1830559,1830559-L1,Body Care,1,20.83,6.38
1830585,1830585-L1,Hair Care,1,32.38,10.31
1830566,1830566-L1,Skincare,1,27.5,8.26
1830556,1830556-L1,Body Care,1,16.96,5.26
1830556,1830556-L2,Oral Care,1,12.17,3.78
1830577,1830577-L1,Skincare,1,22.06,6.09
1830552,1830552-L1,Oral Care,1,33.79,10.68
1830600,1830600-L1,Hair Care,1,15.77,4.14
1830606,1830606-L1,Personal Care,1,18.64,4.99
1830595,1830595-L1,Baby,1,13.52,3.45
1830602,1830602-L1,Baby,1,4.25,1.12
1830602,1830602-L2,Personal Care,1,12.94,3.43
1830608,1830608-L1,Household,1,16.09,4.45
1830594,1830594-L1,Oral Care,1,21.5,5.91
1830634,1830634-L1,Make-up,1,12.99,3.21
1830627,1830627-L1,Hair Care,1,14.26,3.09
1830626,1830626-L1,Oral Care,1,15.63,3.91
1830628,1830628-L1,Oral Care,1,13.4,3.13
1830616,1830616-L1,Baby,1,5.2,1.17
1830616,1830616-L2,Oral Care,1,3.34,0.75
1830616,1830616-L3,Household,1,3.56,0.8
1830618,1830618-L1,Hair Care,1,10.24,2.55
1830618,1830618-L2,Household,1,4.99,1.24
1830746,1830746-L1,Personal Care,1,8.65,2.41
1830746,1830746-L2,Oral Care,1,8.83,2.47
1830658,1830658-L1,Skincare,1,24.82,6.88
1830737,1830737-L1,Hair Care,1,8.38,2.18
1830737,1830737-L2,Skincare,1,10.39,2.71
1830722,1830722-L1,Hair Care,1,22.34,6.22
1830740,1830740-L1,Skincare,1,21.23,5.9
1830647,1830647-L1,Hair Care,1,17.89,4.55
1830765,1830765-L1,Hair Care,1,21.56,6.25
1830774,1830774-L1,Skincare,1,17.16,4.93
1830774,1830774-L2,Body Care,1,12.56,3.6
1830754,1830754-L1,Skincare,1,7.64,2.25
1830754,1830754-L2,Oral Care,1,14.44,4.26
1830757,1830757-L1,Make-up,1,33.26,10.32
1830777,1830777-L1,Baby,1,30.07,9.03
1830767,1830767-L1,Body Care,1,31.4,9.95
1830791,1830791-L1,Skincare,1,29.39,7.18
1830779,1830779-L1,Oral Care,1,4.78,1.13
1830779,1830779-L2,Make-up,1,15.23,3.58
1830780,1830780-L1,Body Care,1,12.77,3.0
1830780,1830780-L2,Hair Care,1,24.52,5.76
1830785,1830785-L1,Household,1,26.03,5.97
1830790,1830790-L1,Oral Care,1,33.86,8.21
1830781,1830781-L1,Household,1,30.41,7.43
1830828,1830828-L1,Baby,1,30.56,7.26
1830815,1830815-L1,Skincare,1,32.92,8.38
1830808,1830808-L1,Baby,1,29.42,7.54
1830832,1830832-L1,Household,1,19.39,4.51
1830880,1830880-L1,Make-up,1,25.82,6.19
1830876,1830876-L1,Personal Care,1,27.78,7.14
1830904,1830904-L1,Make-up,1,2.87,0.9
1830904,1830904-L2,Personal Care,1,9.49,2.97
1830916,1830916-L1,Household,1,12.79,4.01
1830911,1830911-L1,Household,1,14.05,4.57
1830910,1830910-L1,Personal Care,1,17.37,5.65
1830907,1830907-L1,Baby,1,4.3,1.27
1830907,1830907-L2,Hair Care,1,6.03,1.78
1830908,1830908-L1,Hair Care,1,12.74,3.83
1830927,1830927-L1,Body Care,1,20.57,6.6
1830935,1830935-L1,Oral Care,1,16.75,5.08
1830920,1830920-L1,Hair Care,1,5.24,1.67
1830920,1830920-L2,Skincare,1,10.81,3.46
1830926,1830926-L1,Baby,1,12.97,4.05
1830934,1830934-L1,Household,1,21.9,7.05
1830929,1830929-L1,Oral Care,1,20.27,6.51
1830971,1830971-L1,Skincare,1,15.77,4.12
1830959,1830959-L1,Baby,1,15.97,3.86
1830957,1830957-L1,Personal Care,1,9.71,2.57
1830957,1830957-L2,Household,1,8.01,2.12
1830953,1830953-L1,Household,1,14.97,3.86
1830948,1830948-L1,Make-up,1,18.61,4.94
1830938,1830938-L1,Hair Care,1,15.39,3.94
1830987,1830987-L1,Hair Care,1,22.94,8.73
1831001,1831001-L1,Make-up,1,26.32,10.06
1830980,1830980-L1,Body Care,1,21.45,8.21
1831012,1831012-L1,Body Care,1,9.0,3.34
1831012,1831012-L2,Skincare,1,13.68,5.08
1831006,1831006-L1,Personal Care,1,8.41,3.23
1831006,1831006-L2,Baby,1,19.04,7.32
1831014,1831014-L1,Hair Care,1,28.67,10.96
1831050,1831050-L1,Skincare,1,12.06,3.97
1831037,1831037-L1,Hair Care,1,15.61,5.33
1831033,1831033-L1,Make-up,1,17.95,5.96
1831036,1831036-L1,Make-up,1,17.29,5.97
1831027,1831027-L1,Oral Care,1,14.98,5.16
1831042,1831042-L1,Make-up,1,11.71,4.06
1831056,1831056-L1,Body Care,1,2.3,0.93
1831056,1831056-L2,Hair Care,1,6.91,2.78
1831056,1831056-L3,Baby,1,10.91,4.39
1831065,1831065-L1,Oral Care,1,30.0,12.14
1831081,1831081-L1,Skincare,1,27.13,10.96
1831093,1831093-L1,Oral Care,1,12.37,5.0
1831093,1831093-L2,Baby,1,13.05,5.28
1831085,1831085-L1,Baby,1,21.61,8.71
1831078,1831078-L1,Skincare,1,27.43,11.05
1831098,1831098-L1,Personal Care,1,13.52,3.45
1831099,1831099-L1,Personal Care,1,27.64,7.68
1831116,1831116-L1,Body Care,1,18.25,4.83
1831100,1831100-L1,Baby,1,30.1,8.26
1831121,1831121-L1,Personal Care,1,21.59,5.93
1831105,1831105-L1,Oral Care,1,7.17,1.99
1831105,1831105-L2,Skincare,1,19.47,5.39
1831138,1831138-L1,Oral Care,1,26.44,10.43
1831131,1831131-L1,Baby,1,17.2,6.52
1831140,1831140-L1,Baby,1,20.48,7.59
1831129,1831129-L1,Baby,1,24.19,9.55
1831123,1831123-L1,Oral Care,1,19.53,7.65
1831153,1831153-L1,Oral Care,1,22.43,8.76
1831166,1831166-L1,Baby,1,29.9,6.35
1831191,1831191-L1,Personal Care,1,23.37,4.84
1831198,1831198-L1,Baby,1,28.41,6.24
1831167,1831167-L1,Hair Care,1,38.05,8.33
1831173,1831173-L1,Body Care,1,18.29,3.99
1831174,1831174-L1,Baby,1,24.57,5.26
1831211,1831211-L1,Household,1,9.08,4.07
1831220,1831220-L1,Body Care,1,10.23,4.58
1831205,1831205-L1,Personal Care,1,9.74,4.36
1831217,1831217-L1,Hair Care,1,4.26,1.91
1831217,1831217-L2,Baby,1,5.72,2.57
1831207,1831207-L1,Body Care,1,8.69,3.89
1831214,1831214-L1,Body Care,1,8.09,3.38
1831226,1831226-L1,Oral Care,1,34.07,10.41
1831230,1831230-L1,Household,1,46.23,13.97
1831228,1831228-L1,Make-up,1,14.61,4.16
1831228,1831228-L2,Personal Care,1,18.67,5.32
1831227,1831227-L1,Make-up,1,22.93,6.35
1831225,1831225-L1,Body Care,1,18.91,5.72
1831225,1831225-L2,Make-up,1,11.21,3.39
1831229,1831229-L1,Oral Care,1,28.47,7.78
1831241,1831241-L1,Hair Care,1,33.36,8.04
1831243,1831243-L1,Household,1,21.5,5.19
1831243,1831243-L2,Oral Care,1,13.04,3.15
1831244,1831244-L1,Body Care,1,35.24,8.39
1831231,1831231-L1,Baby,1,17.35,3.81
1831231,1831231-L2,Make-up,1,22.88,5.03
1831239,1831239-L1,Hair Care,1,24.58,5.35
1831240,1831240-L1,Personal Care,1,33.45,7.59
1831246,1831246-L1,Baby,1,13.4,2.33
1831254,1831254-L1,Baby,1,23.02,4.86
1831248,1831248-L1,Oral Care,1,17.14,3.41
1831252,1831252-L1,Baby,1,19.5,4.12
1831249,1831249-L1,Hair Care,1,22.45,4.73
1831255,1831255-L1,Skincare,1,7.27,1.37
1831255,1831255-L2,Baby,1,8.99,1.7
1831262,1831262-L1,Household,1,21.39,6.61
1831264,1831264-L1,Personal Care,1,7.61,2.36
1831264,1831264-L2,Baby,1,13.56,4.21
1831266,1831266-L1,Skincare,1,3.18,0.98
1831266,1831266-L2,Oral Care,1,22.18,6.86
1831268,1831268-L1,Household,1,18.57,5.71
1831261,1831261-L1,Skincare,1,4.06,1.25
1831261,1831261-L2,Make-up,1,21.59,6.65
1831271,1831271-L1,Household,1,12.66,3.89
1831271,1831271-L2,Body Care,1,6.78,2.09
1831272,1831272-L1,Skincare,1,1.13,0.36
1831272,1831272-L2,Personal Care,1,17.79,5.68
1831279,1831279-L1,Personal Care,1,11.49,3.67
1831276,1831276-L1,Baby,1,13.53,4.17
1831277,1831277-L1,Skincare,1,5.48,1.76
1831277,1831277-L2,Oral Care,1,7.22,2.32
1831273,1831273-L1,Personal Care,1,11.64,3.59
1831274,1831274-L1,Baby,1,18.35,5.91
1831298,1831298-L1,Hair Care,1,52.72,14.81
1831290,1831290-L1,Personal Care,1,80.26,23.95
1831310,1831310-L1,Hair Care,1,22.22,6.43
1831310,1831310-L2,Personal Care,1,29.69,8.6
1831312,1831312-L1,Body Care,1,43.41,11.9
1831296,1831296-L1,Skincare,1,58.06,17.46
1831320,1831320-L1,Household,1,40.23,12.09
1831395,1831395-L1,Oral Care,1,31.51,10.27
1831379,1831379-L1,Personal Care,1,24.33,7.39
1831385,1831385-L1,Body Care,1,29.94,9.71
1831376,1831376-L1,Hair Care,1,18.77,6.12
1831376,1831376-L2,Body Care,1,10.46,3.41
1831346,1831346-L1,Personal Care,1,27.88,9.15
1831335,1831335-L1,Baby,1,12.53,4.08
1831335,1831335-L2,Body Care,1,24.63,8.03
1831420,1831420-L1,Baby,1,44.15,15.29
1831437,1831437-L1,Oral Care,1,32.51,10.77
1831408,1831408-L1,Baby,1,43.02,14.97
1831418,1831418-L1,Personal Care,1,35.8,11.48
1831407,1831407-L1,Household,1,44.38,15.47
1831422,1831422-L1,Personal Care,1,36.29,12.59
1831422,1831422-L2,Skincare,1,3.84,1.33
1831498,1831498-L1,Make-up,1,59.77,14.89
1831475,1831475-L1,Oral Care,1,65.29,16.05
1831490,1831490-L1,Skincare,1,30.73,6.78
1831477,1831477-L1,Skincare,1,34.53,8.51
1831477,1831477-L2,Make-up,1,18.62,4.59
1831467,1831467-L1,Oral Care,1,49.76,12.19
1831473,1831473-L1,Household,1,74.44,18.42
1831532,1831532-L1,Baby,1,32.06,7.7
1831539,1831539-L1,Baby,1,1.28,0.29
1831539,1831539-L2,Make-up,1,7.93,1.77
1831539,1831539-L3,Body Care,1,12.68,2.83
1831535,1831535-L1,Baby,1,41.49,9.98
1831535,1831535-L2,Skincare,1,7.41,1.78
1831525,1831525-L1,Baby,1,38.63,9.25
1831553,1831553-L1,Make-up,1,36.41,8.71
1831573,1831573-L1,Hair Care,1,28.22,6.74
1831601,1831601-L1,Household,1,24.87,6.55
1831580,1831580-L1,Oral Care,1,22.35,5.83
1831578,1831578-L1,Baby,1,19.4,5.14
1831581,1831581-L1,Personal Care,1,3.02,0.8
1831581,1831581-L2,Body Care,1,11.96,3.15
1831581,1831581-L3,Hair Care,1,12.1,3.19
1831583,1831583-L1,Personal Care,1,26.27,6.92
1831586,1831586-L1,Skincare,1,30.25,7.66
1831611,1831611-L1,Hair Care,1,45.47,14.92
1831605,1831605-L1,Body Care,1,26.49,8.05
1831608,1831608-L1,Hair Care,1,22.46,6.85
1831617,1831617-L1,Oral Care,1,10.98,3.62
1831617,1831617-L2,Household,1,10.16,3.35
1831617,1831617-L3,Personal Care,1,14.0,4.61
1831612,1831612-L1,Make-up,1,32.63,10.07
1831607,1831607-L1,Hair Care,1,10.39,3.4
1831607,1831607-L2,Baby,1,7.46,2.44
1831607,1831607-L3,Personal Care,1,5.01,1.64
1831657,1831657-L1,Oral Care,1,12.4,3.3
1831657,1831657-L2,Make-up,1,11.04,2.93
1831631,1831631-L1,Baby,1,26.8,7.4
1831634,1831634-L1,Skincare,1,22.38,5.93
1831666,1831666-L1,Body Care,1,26.98,6.96
1831647,1831647-L1,Body Care,1,23.04,6.44
1831646,1831646-L1,Baby,1,18.75,5.24
1831682,1831682-L1,Oral Care,1,50.2,19.14
1831674,1831674-L1,Skincare,1,32.74,12.44
1831674,1831674-L2,Oral Care,1,26.9,10.22
1831684,1831684-L1,Body Care,1,45.13,17.22
1831673,1831673-L1,Baby,1,41.22,15.75
1831668,1831668-L1,Personal Care,1,43.52,16.59
1831676,1831676-L1,Body Care,1,52.26,19.84
1831686,1831686-L1,Oral Care,1,13.99,4.27
1831686,1831686-L2,Make-up,1,22.63,6.91
1831699,1831699-L1,Baby,1,9.8,2.82
1831699,1831699-L2,Hair Care,1,19.53,5.62
1831693,1831693-L1,Skincare,1,12.77,3.9
1831693,1831693-L2,Hair Care,1,23.58,7.2
1831692,1831692-L1,Body Care,1,32.54,9.73
1831690,1831690-L1,Body Care,1,38.3,11.02
1831691,1831691-L1,Personal Care,1,34.05,10.35
1831714,1831714-L1,Body Care,1,16.39,5.35
1831714,1831714-L2,Personal Care,1,15.51,5.06
1831713,1831713-L1,Make-up,1,8.49,2.76
1831713,1831713-L2,Body Care,1,11.74,3.81
1831735,1831735-L1,Body Care,1,29.86,9.75
1831732,1831732-L1,Personal Care,1,21.78,6.26
1831727,1831727-L1,Hair Care,1,21.27,6.91
1831703,1831703-L1,Baby,1,36.08,11.77
1831738,1831738-L1,Make-up,1,9.5,1.61
1831738,1831738-L2,Household,1,4.82,0.81
1831748,1831748-L1,Oral Care,1,12.53,1.9
1831778,1831778-L1,Body Care,1,29.47,5.46
1831767,1831767-L1,Skincare,1,4.2,0.77
1831767,1831767-L2,Personal Care,1,18.19,3.35
1831777,1831777-L1,Oral Care,1,25.72,4.84
1831787,1831787-L1,Personal Care,1,23.51,4.38
1831834,1831834-L1,Baby,1,4.69,1.14
1831834,1831834-L2,Hair Care,1,4.33,1.06
1831827,1831827-L1,Baby,1,12.77,3.34
1831827,1831827-L2,Household,1,11.17,2.92
1831814,1831814-L1,Skincare,1,13.73,3.5
1831813,1831813-L1,Make-up,1,14.24,3.55
1831844,1831844-L1,Skincare,1,13.96,3.39
1831823,1831823-L1,Personal Care,1,13.4,3.5
1831862,1831862-L1,Household,1,2.05,0.65
1831862,1831862-L2,Skincare,1,5.02,1.58
1831862,1831862-L3,Make-up,1,4.02,1.27
1831867,1831867-L1,Baby,1,18.59,6.18
1831855,1831855-L1,Skincare,1,16.09,5.31
1831870,1831870-L1,Skincare,1,2.35,0.78
1831870,1831870-L2,Body Care,1,10.92,3.61
1831851,1831851-L1,Skincare,1,12.98,4.14
1831873,1831873-L1,Personal Care,1,11.53,3.79
1831876,1831876-L1,Skincare,1,43.56,12.67
1831878,1831878-L1,Make-up,1,26.07,7.53
1831877,1831877-L1,Hair Care,1,7.47,2.15
1831877,1831877-L2,Household,1,17.93,5.15
1831875,1831875-L1,Household,1,37.88,10.87
1831874,1831874-L1,Skincare,1,10.0,2.92
1831874,1831874-L2,Personal Care,1,16.42,4.79
1831897,1831897-L1,Baby,1,18.34,4.06
1831897,1831897-L2,Personal Care,1,12.49,2.77
1831892,1831892-L1,Skincare,1,37.19,8.22
1831921,1831921-L1,Skincare,1,30.1,6.25
1831879,1831879-L1,Baby,1,40.48,8.33
1831932,1831932-L1,Body Care,1,42.99,9.52
1831935,1831935-L1,Baby,1,2.09,0.47
1831935,1831935-L2,Household,1,29.44,6.55
1831935,1831935-L3,Body Care,1,7.79,1.73
1831939,1831939-L1,Baby,1,19.87,6.6
1831946,1831946-L1,Skincare,1,22.75,7.84
1831944,1831944-L1,Make-up,1,20.39,6.58
1831937,1831937-L1,Body Care,1,21.04,7.2
1831951,1831951-L1,Oral Care,1,7.08,2.33
1831951,1831951-L2,Personal Care,1,13.52,4.46
1831936,1831936-L1,Oral Care,1,14.39,4.79
1831936,1831936-L2,Body Care,1,8.79,2.92
1831971,1831971-L1,Personal Care,1,14.18,3.88
1831989,1831989-L1,Household,1,24.77,6.79
1831974,1831974-L1,Household,1,6.03,1.64
1831974,1831974-L2,Skincare,1,8.32,2.27
1831968,1831968-L1,Skincare,1,18.75,5.08
1832000,1832000-L1,Personal Care,1,16.47,4.45
1831990,1831990-L1,Oral Care,1,6.32,1.66
1831990,1831990-L2,Personal Care,1,7.54,1.99
1832011,1832011-L1,Oral Care,1,21.09,6.05
1832023,1832023-L1,Make-up,1,22.46,6.4
1832020,1832020-L1,Hair Care,1,10.99,2.99
1832020,1832020-L2,Baby,1,7.69,2.09
1832022,1832022-L1,Household,1,6.07,1.55
1832022,1832022-L2,Skincare,1,8.92,2.28
1832010,1832010-L1,Body Care,1,10.85,3.11
1832010,1832010-L2,Personal Care,1,12.06,3.46
1832018,1832018-L1,Personal Care,1,23.87,6.54
1832054,1832054-L1,Hair Care,1,6.1,1.83
1832054,1832054-L2,Baby,1,4.8,1.44
