customer_id,last_purchase,frequency,monetary,margin,discount,points_earned,points_redeemed,promo_share,category_breadth,recency_days,avg_basket,margin_rate,redemption_rate,incentive_responsiveness,R_score,F_score,M_score,value_score,opportunity_score,segment,strategy,age_band,region,app_user
146507,2025-12-11,97,1582.12,530.12,150.22,1536,296,0.4329896907216495,10,20,16.310515463917525,0.33506940055115925,0.19270833333333334,0.5241340595604977,3,5,5,4.669913593087447,3.0595370528446266,High Value / High Opportunity,Protect & Grow,35-44,Zagreb,False
146508,2025-06-01,5,101.07,26.36,13.61,98,15,0.6,3,213,20.214,0.26080934006134365,0.15306122448979592,0.5660345243881048,1,1,1,0.8299083926714137,2.258546477377036,Low Value / Low Opportunity,Automate / Low-cost,35-44,Zagreb,True
146509,2025-12-06,22,476.62,147.48,55.58,467,128,0.5,8,25,21.664545454545454,0.3094288951365868,0.2740899357601713,0.4992233704938957,2,2,2,2.0483878710296826,2.4356575760106574,Low Value / High Opportunity,Develop,45-54,East,False
146510,2025-12-21,23,217.74,60.83,22.31,208,32,0.391304347826087,10,10,9.466956521739132,0.2793698906953247,0.15384615384615385,0.5253344461329339,4,2,1,1.508342667413393,3.245512584605566,Low Value / High Opportunity,Develop,25-34,Zagreb,False
146511,2025-12-24,110,1897.52,482.65,215.71,1848,471,0.5,10,7,17.25018181818182,0.25435832033390954,0.25487012987012986,0.4456258686425797,4,5,5,4.159122729818385,3.2110048721792235,High Value / High Opportunity,Protect & Grow,25-34,Zagreb,True
146512,2025-11-15,88,1640.08,485.95,141.69,1593,201,0.3181818181818182,10,46,18.637272727272727,0.29629652212087215,0.12617702448210924,0.482678367323573,1,5,5,4.383920713657093,2.251302048535804,High Value / Low Opportunity,Retain Efficiently,25-34,Central,True
146513,2025-12-23,53,1095.03,244.45,87.59,1070,145,0.32075471698113206,10,8,20.660943396226415,0.22323589308055486,0.13551401869158877,0.3538887990903861,4,4,4,3.247667813425074,2.716745937644544,High Value / High Opportunity,Protect & Grow,25-34,Central,True
146514,2025-12-14,18,234.74,98.52,20.62,225,32,0.3333333333333333,7,17,13.041111111111112,0.41969838970776174,0.14222222222222222,0.4700946223182751,3,2,1,2.0464657172573806,2.2987171805585462,Low Value / Low Opportunity,Automate / Low-cost,35-44,Zagreb,True
146515,2025-12-27,70,2581.02,613.14,327.8,2547,593,0.5571428571428572,10,4,36.87171428571428,0.2375572448101913,0.23282292893600315,0.5442078829861237,5,5,5,3.994559564765181,3.722762600307865,High Value / High Opportunity,Protect & Grow,25-34,West,True
146516,2025-12-23,15,546.2,135.34,43.1,539,113,0.3333333333333333,8,8,36.413333333333334,0.24778469425119,0.20964749536178107,0.3071023884953964,4,1,2,1.2571945755660452,2.2421844704423486,Low Value / Low Opportunity,Automate / Low-cost,18-24,South,True
146517,2025-12-22,45,807.6800000000001,291.39,57.0,785,127,0.26666666666666666,10,9,17.948444444444444,0.3607740689381933,0.16178343949044585,0.26706035213640206,4,4,3,3.599463957116569,2.4025574260376032,High Value / High Opportunity,Protect & Grow,65+,South,False
146518,2025-12-27,46,1775.89,606.35,250.17,1753,419,0.5217391304347826,10,4,38.60630434782609,0.3414344356913998,0.2390188248716486,0.5202707590315008,5,4,5,4.213147051764142,3.647272340871521,High Value / High Opportunity,Protect & Grow,35-44,Zagreb,False
146519,2025-12-30,22,525.61,123.89,49.03,514,64,0.4090909090909091,10,1,23.891363636363636,0.23570708319856928,0.1245136186770428,0.27618757280407336,5,2,2,1.612272981838547,2.9655720708117252,Low Value / High Opportunity,Develop,55-64,West,False
146520,2025-12-30,58,1578.83,318.55,139.32,1547,213,0.3793103448275862,10,1,27.221206896551724,0.20176333107427655,0.13768584356819652,0.5612078116804162,5,5,5,3.8451376110088806,3.5533808293411813,High Value / High Opportunity,Protect & Grow,45-54,Central,False
146521,2025-11-16,53,1675.72,585.17,94.34,1652,260,0.18867924528301888,10,45,31.617358490566037,0.34920511780010977,0.15738498789346247,0.11691597489164171,1,4,5,4.322625810064806,1.1653881296810882,High Value / Low Opportunity,Retain Efficiently,25-34,Central,True
146522,2025-12-22,34,906.08,354.58,80.66,890,195,0.4117647058823529,9,9,26.649411764705885,0.3913340985343457,0.21910112359550563,0.41539676533208736,4,3,4,3.6355988479078327,2.7459226243893875,High Value / High Opportunity,Protect & Grow,35-44,Zagreb,False
146523,2025-11-17,27,801.05,186.7,38.0,785,48,0.18518518518518517,10,44,29.668518518518518,0.2330690968104363,0.061146496815286625,0.2318369004023254,1,3,3,2.3096007680614448,1.4182897584438354,Low Value / Low Opportunity,Automate / Low-cost,35-44,North,False
146524,2025-12-10,46,1064.19,277.16,123.3,1042,267,0.5,10,21,23.134565217391305,0.26044221426624947,0.2562380038387716,0.3743930361582685,3,4,4,3.3265441235298825,2.800730999089523,High Value / High Opportunity,Protect & Grow,25-34,Zagreb,True
146525,2025-12-22,24,421.01,116.71000000000001,28.83,407,73,0.2916666666666667,9,9,17.542083333333334,0.2772143179496924,0.17936117936117937,0.40296368028960383,4,2,2,1.866013281062485,2.477043910702013,Low Value / High Opportunity,Develop,25-34,South,True
146526,2025-12-25,61,946.22,299.9,93.55,913,168,0.45901639344262296,10,6,15.511803278688525,0.3169453192703599,0.18400876232201532,0.3993871551363617,4,5,4,4.080024401952156,3.063666802713106,High Value / High Opportunity,Protect & Grow,25-34,Zagreb,False
146527,2025-10-27,49,687.81,161.91,93.95,663,198,0.5918367346938775,10,65,14.036938775510203,0.23539931085619575,0.2986425339366516,0.5208879504593537,1,4,3,2.896207696615729,2.684078855010864,High Value / High Opportunity,Protect & Grow,25-34,South,True
146528,2025-11-12,29,345.31,108.53,18.96,334,26,0.20689655172413793,9,49,11.907241379310346,0.3142972980799861,0.07784431137724551,0.19286699387764805,1,3,1,2.1285822865829265,1.080192435560655,Low Value / Low Opportunity,Automate / Low-cost,25-34,West,False
146529,2025-12-12,29,1090.99,310.34,111.42,1075,197,0.3793103448275862,10,19,37.62034482758621,0.2844572360883234,0.18325581395348836,0.3537990579943606,3,3,4,2.9651852148171853,2.5867111335475563,High Value / High Opportunity,Protect & Grow,25-34,Zagreb,True
146530,2025-12-30,57,1602.8899999999999,335.8,154.53,1572,282,0.40350877192982454,10,1,28.120877192982455,0.20949659677208046,0.17938931297709923,0.3706887358750628,5,5,5,3.849587967037363,3.17065408407316,High Value / High Opportunity,Protect & Grow,35-44,North,False
146531,2025-11-24,60,2123.36,578.23,116.18,2093,174,0.26666666666666666,10,37,35.38933333333333,0.2723184010247909,0.08313425704730053,0.19160896430866786,2,5,5,4.114029122329787,1.7327918034252012,High Value / Low Opportunity,Retain Efficiently,25-34,East,False
146532,2025-12-27,32,1197.07,255.95,134.9,1183,265,0.5,10,4,37.4084375,0.2138137285204708,0.22400676246830092,0.5024468048573097,5,3,4,2.7060344827586205,3.588851978662366,Low Value / High Opportunity,Develop,55-64,Zagreb,True
146533,2025-12-20,29,912.01,228.02,41.53,896,190,0.10344827586206896,10,11,31.448620689655172,0.2500191883860923,0.21205357142857142,0.30852615333862177,3,3,4,2.7659892791423313,2.0061062988082026,Low Value / Low Opportunity,Automate / Low-cost,18-24,East,True
146534,2025-12-26,103,1246.56,288.52,120.49,1192,222,0.3883495145631068,10,5,12.10252427184466,0.2314529585419073,0.18624161073825504,0.2815965601409183,4,5,4,3.7080146411712938,2.6906668262823437,High Value / High Opportunity,Protect & Grow,45-54,North,True
146535,2025-08-25,6,79.39,31.68,10.729999999999999,76,14,0.3333333333333333,6,128,13.231666666666667,0.3990427005920141,0.18421052631578946,0.43027663876952627,1,1,1,1.5745479638371072,1.6743839381515078,Low Value / Low Opportunity,Automate / Low-cost,55-64,Zagreb,True
146536,2025-11-28,37,1050.71,290.23,45.660000000000004,1029,77,0.13513513513513514,10,33,28.39756756756757,0.2762227446203044,0.07482993197278912,0.21289975888453935,2,3,4,3.052722217777422,1.5644612924370096,High Value / Low Opportunity,Retain Efficiently,35-44,Central,True
146537,2025-12-30,14,357.01,108.17,47.03,351,109,0.6428571428571429,8,1,25.500714285714285,0.3029887118007899,0.31054131054131057,0.5682128265214019,5,1,2,1.5784202736218897,3.4061990772905637,Low Value / High Opportunity,Develop,25-34,East,False
146538,2025-12-26,10,206.97,59.31,32.23,202,48,0.7,6,5,20.697,0.2865632700391361,0.2376237623762376,0.6355503110758747,4,1,1,1.0408952716217297,3.2182487607655856,Low Value / High Opportunity,Develop,25-34,West,False
146539,2025-12-16,18,323.95,80.87,18.96,316,61,0.2777777777777778,9,15,17.99722222222222,0.24963728970520144,0.1930379746835443,0.058160215897059886,3,2,1,1.2284202736218899,1.420048620819189,Low Value / Low Opportunity,Automate / Low-cost,25-34,South,True
146540,2025-12-19,22,659.72,226.17000000000002,70.16,649,95,0.36363636363636365,9,12,29.987272727272728,0.3428272600497181,0.14637904468412943,0.34811699419567976,3,2,3,2.6174453956316506,2.2556835305637692,Low Value / Low Opportunity,Automate / Low-cost,25-34,Zagreb,True
146541,2025-04-17,3,90.03,22.13,10.209999999999999,89,18,0.3333333333333333,2,258,30.01,0.2458069532378096,0.20224719101123595,0.5137678263703216,1,1,1,0.7496419713577086,1.821098318989996,Low Value / Low Opportunity,Automate / Low-cost,45-54,Central,True
146542,2025-12-15,27,431.7,168.25,39.230000000000004,415,73,0.37037037037037035,9,16,15.988888888888889,0.3897382441510308,0.17590361445783131,0.4891026029549303,3,3,2,2.8022081766541325,2.5863722279582984,Low Value / High Opportunity,Develop,45-54,Zagreb,False
146543,2025-11-19,21,446.16999999999996,180.93,30.8,434,56,0.3333333333333333,9,42,21.246190476190474,0.4055180760696596,0.12903225806451613,0.43813721236266523,2,2,2,2.449919993599488,2.1457940266399027,Low Value / Low Opportunity,Automate / Low-cost,35-44,East,True
146544,2025-12-29,97,2312.88,621.87,170.7,2259,389,0.24742268041237114,10,2,23.844123711340206,0.26887257445263046,0.17220008853474988,0.5187343720327542,5,5,5,4.218797503800304,3.1738578735166123,High Value / High Opportunity,Protect & Grow,65+,Zagreb,False
146545,2025-12-29,61,1291.6200000000001,363.22,101.48,1261,228,0.36065573770491804,10,2,21.17409836065574,0.28121274058933743,0.18080888183980967,0.32287177507922876,5,5,4,3.8280842467397393,2.9800192785510347,High Value / High Opportunity,Protect & Grow,65+,Zagreb,False
146546,2025-06-15,12,255.56,62.82,35.52,251,14,0.5,7,199,21.296666666666667,0.24581311629362967,0.055776892430278883,0.45266744419251226,1,1,1,0.8408092647411793,2.0207069258472656,Low Value / Low Opportunity,Automate / Low-cost,25-34,West,True
146547,2025-12-28,44,1570.9,438.05,142.47,1550,351,0.36363636363636365,10,3,35.70227272727273,0.2788528868801324,0.2264516129032258,0.3168325829609147,5,4,5,3.7646511720937674,2.9724540781233753,High Value / High Opportunity,Protect & Grow,45-54,Zagreb,True
146548,2025-12-29,99,2490.49,773.6899999999999,235.05,2439,477,0.40404040404040403,10,2,25.156464646464645,0.3106577420507611,0.19557195571955718,0.47467960144925514,5,5,5,4.510460836866949,3.405038564017685,High Value / High Opportunity,Protect & Grow,25-34,North,True
146549,2025-12-16,17,352.03,121.82,11.63,344,15,0.17647058823529413,9,15,20.70764705882353,0.3460500525523393,0.0436046511627907,0.2566108816086887,3,2,1,1.8233478678294266,1.673812198636751,Low Value / Low Opportunity,Automate / Low-cost,55-64,West,True
146550,2025-08-06,19,569.35,142.62,38.31,559,93,0.3157894736842105,9,147,29.96578947368421,0.25049617985421974,0.16636851520572452,0.23938168399667276,1,2,2,1.6054924393951515,1.4114361151786086,Low Value / Low Opportunity,Automate / Low-cost,45-54,Zagreb,False
146551,2025-11-14,34,747.45,235.43,81.35000000000001,726,100,0.35294117647058826,10,47,21.983823529411765,0.3149775904742792,0.13774104683195593,0.4041134201517112,1,3,3,2.923489879190335,2.1474892540660484,High Value / Low Opportunity,Retain Efficiently,35-44,East,True
146552,2025-11-21,15,435.0,123.74000000000001,41.29,427,84,0.3333333333333333,8,40,29.0,0.28445977011494256,0.19672131147540983,0.5945624093664221,2,1,2,1.4667313385070806,2.3889695174021566,Low Value / High Opportunity,Develop,35-44,Zagreb,False
146553,2025-12-26,52,1112.05,336.7,65.02,1085,59,0.17307692307692307,9,5,21.385576923076922,0.3027741558383166,0.054377880184331796,0.1324264509679447,4,4,4,3.6633910712857025,1.6395218396638744,High Value / Low Opportunity,Retain Efficiently,45-54,Zagreb,False
146554,2025-12-19,25,341.16,119.23,23.18,330,61,0.28,9,12,13.646400000000002,0.34948411302614607,0.18484848484848485,0.19618673638273956,3,2,1,2.0172433794703575,1.7355136843433625,Low Value / Low Opportunity,Automate / Low-cost,25-34,Zagreb,True
146555,2025-09-12,17,358.74,121.3,32.52,348,79,0.29411764705882354,9,110,21.10235294117647,0.3381278920666778,0.22701149425287356,0.3568358730344095,1,2,2,2.12928434274742,1.6287017800126762,Low Value / Low Opportunity,Automate / Low-cost,45-54,Zagreb,False
146556,2025-12-07,21,371.47,115.6,32.51,359,77,0.3333333333333333,10,24,17.68904761904762,0.3111960589011225,0.21448467966573817,0.31596278804484024,2,2,2,2.0389671173693893,2.1580620447626235,Low Value / Low Opportunity,Automate / Low-cost,55-64,Zagreb,False
146557,2025-12-29,159,4189.96,1308.12,264.89,4112,464,0.20754716981132076,10,2,26.351949685534592,0.31220345778957315,0.11284046692607004,0.26078033738368867,5,5,5,4.562775022001761,2.521170512293554,High Value / High Opportunity,Protect & Grow,35-44,East,True
146558,2025-12-09,15,288.75,78.68,28.89,281,37,0.4666666666666667,9,22,19.25,0.2724848484848485,0.13167259786476868,0.5251473643236682,2,1,1,1.0392251380110409,2.5686325338053795,Low Value / High Opportunity,Develop,25-34,North,True
146559,2025-10-02,27,258.46,88.48,25.759999999999998,244,42,0.4074074074074074,8,90,9.572592592592592,0.3423353710438753,0.1721311475409836,0.4044598451388064,1,3,1,2.271113689095128,1.8556478006142387,Low Value / Low Opportunity,Automate / Low-cost,35-44,Zagreb,False
146560,2025-12-03,51,1176.09,399.95,124.19,1152,302,0.49019607843137253,9,28,23.060588235294116,0.34006751184008027,0.2621527777777778,0.6220642100898022,2,4,4,3.9055204416353306,2.809459757924873,High Value / High Opportunity,Protect & Grow,45-54,Zagreb,True
146561,2025-11-30,19,745.27,217.51,39.22,737,77,0.15789473684210525,9,31,39.224736842105266,0.29185395896789085,0.1044776119402985,0.26204109134465875,2,2,3,2.2040123209856786,1.4115257101858552,Low Value / Low Opportunity,Automate / Low-cost,35-44,West,False
146562,2025-12-21,41,696.27,208.44,46.65,677,122,0.21951219512195122,9,10,16.982195121951218,0.2993666250161575,0.18020679468242246,0.2384370865253207,4,4,3,3.1694995599647973,1.955496965763658,High Value / Low Opportunity,Retain Efficiently,18-24,West,False
146563,2025-10-16,14,393.22,117.79,17.63,386,62,0.14285714285714285,6,76,28.087142857142858,0.2995524134072529,0.16062176165803108,0.4110057694699102,1,1,2,1.5532782622609809,1.2768611491607262,Low Value / Low Opportunity,Automate / Low-cost,45-54,South,True
146564,2025-12-15,36,997.58,395.21000000000004,76.7,979,103,0.25,10,16,27.71055555555556,0.3961687283225406,0.10520939734422881,0.10512543399360233,3,3,4,3.6780322425794063,1.75346108079395,High Value / Low Opportunity,Retain Efficiently,18-24,Zagreb,True
146565,2025-12-22,36,994.72,282.04,122.82000000000001,978,217,0.5,10,9,27.63111111111111,0.28353707576001286,0.22188139059304704,0.5743762091125092,4,3,4,3.083384670773662,3.5006931382365645,High Value / High Opportunity,Protect & Grow,35-44,East,True
146566,2025-11-21,44,1799.58,655.54,96.66,1776,223,0.20454545454545456,10,40,40.89954545454545,0.36427388612898565,0.12556306306306306,0.21317389184048263,2,4,5,4.302794223537883,1.659668158793258,High Value / Low Opportunity,Retain Efficiently,35-44,Zagreb,True
146567,2025-10-14,11,438.71,149.12,52.98,434,87,0.45454545454545453,6,78,39.88272727272727,0.33990563242232913,0.20046082949308755,0.5136374776349271,1,1,2,1.7734558764701178,2.0741303003566403,Low Value / Low Opportunity,Automate / Low-cost,55-64,East,True
146568,2025-12-25,18,620.85,159.44,66.94,612,69,0.3888888888888889,9,6,34.49166666666667,0.2568092131754852,0.11274509803921569,0.3516421824322602,4,2,3,1.9628030242419392,2.5630291572123247,Low Value / High Opportunity,Develop,55-64,Central,False
146569,2025-12-27,25,455.43,124.51,19.01,445,50,0.16,9,4,18.217200000000002,0.27338998309290125,0.11235955056179775,0.1181860238881974,5,2,2,1.8630430434434753,1.840146992023506,Low Value / Low Opportunity,Automate / Low-cost,55-64,East,True
146570,2025-12-23,25,759.5,293.75,64.54,746,83,0.44,10,8,30.38,0.3867676102699144,0.11126005361930295,0.4873327260121947,4,2,3,2.8538743099447954,3.236919867226134,High Value / High Opportunity,Protect & Grow,55-64,Zagreb,False
146571,2025-09-14,6,77.28,18.18,5.739999999999999,74,15,0.3333333333333333,5,108,12.88,0.23524844720496893,0.20270270270270271,0.31958077341672947,1,1,1,0.7229398351868149,1.404324061573352,Low Value / Low Opportunity,Automate / Low-cost,25-34,North,False
146572,2025-09-08,21,418.9,111.34,33.57,410,29,0.3333333333333333,10,114,19.947619047619046,0.265791358319408,0.07073170731707316,0.28390189037107755,1,2,2,1.7303424273941914,1.8359250249966574,Low Value / Low Opportunity,Automate / Low-cost,45-54,North,True
146573,2025-12-25,21,259.11,68.46,17.12,248,48,0.23809523809523808,9,6,12.338571428571429,0.26421211068658096,0.1935483870967742,0.10618782179493053,4,2,1,1.3712016961356908,1.6943440327532908,Low Value / Low Opportunity,Automate / Low-cost,45-54,South,False
146574,2025-12-28,27,351.97,135.69,23.88,344,52,0.18518518518518517,10,3,13.035925925925927,0.38551581100661986,0.1511627906976744,0.32522431213679925,5,3,1,2.4426074085926874,2.6284114348464014,Low Value / High Opportunity,Develop,55-64,Zagreb,False
146575,2025-12-23,57,1695.44,592.3,121.89,1665,211,0.2982456140350877,10,8,29.744561403508772,0.34934884159864105,0.12672672672672672,0.29655420458879844,4,5,5,4.604708376670134,2.538419154100299,High Value / High Opportunity,Protect & Grow,55-64,East,True
146576,2025-12-16,99,1551.84,385.54,151.42,1506,290,0.41414141414141414,10,15,15.675151515151514,0.24844056088256525,0.19256308100929614,0.4444168658488879,3,5,5,4.1158892711416915,2.85212112281397,High Value / High Opportunity,Protect & Grow,25-34,South,True
146577,2025-12-30,23,341.33,136.29,21.78,330,66,0.34782608695652173,10,1,14.840434782608694,0.39929100870125683,0.2,0.4718625707816944,5,2,1,2.1345727658212654,3.2890189705137134,Low Value / High Opportunity,Develop,25-34,North,True
146578,2025-12-17,49,1574.7,596.85,149.04,1552,384,0.3673469387755102,10,14,32.13673469387755,0.37902457610973517,0.24742268041237114,0.390302688265903,3,4,5,4.404312344987599,2.6452024103072183,High Value / High Opportunity,Protect & Grow,55-64,North,False
146579,2025-12-03,23,307.55,110.06,29.18,295,81,0.391304347826087,9,28,13.371739130434783,0.3578605104860998,0.2745762711864407,0.37484093599302637,2,2,1,2.0148631890551245,2.119741713952947,Low Value / Low Opportunity,Automate / Low-cost,25-34,Zagreb,False
146580,2025-12-08,54,908.15,331.25,73.92,877,176,0.37037037037037035,10,23,16.817592592592593,0.36475251885701704,0.2006841505131129,0.298532819554448,2,4,4,4.053092247379791,2.19475068814504,High Value / Low Opportunity,Retain Efficiently,25-34,Central,True
146581,2025-10-15,31,419.88,127.94,34.56,404,84,0.3225806451612903,10,77,13.544516129032258,0.30470610650662094,0.2079207920792079,0.2925650489282526,1,3,2,2.447879830386431,1.8323602872027374,Low Value / Low Opportunity,Automate / Low-cost,65+,North,False
146582,2025-12-25,39,579.5699999999999,156.06,39.2,561,33,0.23076923076923078,10,6,14.860769230769229,0.2692685956830064,0.058823529411764705,0.3302159237363434,4,4,3,2.9377610208816707,2.470319015061705,High Value / High Opportunity,Protect & Grow,65+,West,True
146583,2025-11-14,40,541.42,173.72,51.52,522,36,0.4,10,47,13.535499999999999,0.3208599608437073,0.06896551724137931,0.2743025665796278,1,4,2,2.9585306824545965,1.9461045887092752,High Value / Low Opportunity,Retain Efficiently,35-44,East,False
146584,2025-11-07,23,632.98,197.49,62.33,621,124,0.43478260869565216,10,54,27.520869565217392,0.31200037915889917,0.1996779388083736,0.44730057175898086,1,2,3,2.4380210416833346,2.389466929709167,Low Value / High Opportunity,Develop,18-24,East,True
146585,2025-12-22,25,469.81,150.69,37.82,457,47,0.32,9,9,18.7924,0.32074668483003765,0.10284463894967177,0.4219765699131251,4,2,2,2.19240939275142,2.581192821947703,Low Value / High Opportunity,Develop,35-44,Central,True
146586,2025-10-19,57,812.51,160.47,53.22,784,70,0.2807017543859649,10,73,14.254561403508772,0.1974991077032898,0.08928571428571429,0.30075265820732483,1,5,3,3.1335666853348267,1.7595751114969231,High Value / Low Opportunity,Retain Efficiently,18-24,Zagreb,False
146587,2025-10-19,14,312.75,122.89,30.490000000000002,307,80,0.35714285714285715,9,73,22.339285714285715,0.39293365307753797,0.26058631921824105,0.4626987463077428,1,1,1,1.6786162893031442,2.0006814479339208,Low Value / Low Opportunity,Automate / Low-cost,25-34,Zagreb,False
146588,2025-11-14,23,422.75,138.21,16.37,410,25,0.08695652173913043,10,47,18.380434782608695,0.32693081017149617,0.06097560975609756,0.2773640142097,1,2,2,2.1907492599407954,1.428685901321373,Low Value / Low Opportunity,Automate / Low-cost,25-34,North,False
146589,2025-12-08,40,402.43,127.19,44.99,384,75,0.4,10,23,10.06075,0.31605496608105754,0.1953125,0.5977931530719042,2,4,2,2.9241079286342906,2.923958408316897,High Value / High Opportunity,Protect & Grow,55-64,West,False
146590,2025-12-06,25,362.5,108.3,24.04,350,65,0.2,10,25,14.5,0.29875862068965514,0.18571428571428572,0.3124676943898188,2,2,2,2.036016881350508,1.8742210058725721,Low Value / Low Opportunity,Automate / Low-cost,35-44,Zagreb,True
146591,2025-12-23,37,938.1,386.69,64.67,922,93,0.2702702702702703,10,8,25.354054054054053,0.4122055217993817,0.10086767895878525,0.5572327967780721,4,3,4,3.7157552604208335,3.063576076933397,High Value / High Opportunity,Protect & Grow,18-24,Zagreb,False
146592,2025-12-23,28,677.74,224.23,75.33,660,148,0.5,9,8,24.205000000000002,0.3308495883377106,0.22424242424242424,0.5444144524904142,4,3,3,2.92122969837587,3.146118712999024,High Value / High Opportunity,Protect & Grow,45-54,Central,True
146593,2025-12-09,52,1419.03,386.22,91.51,1397,177,0.25,10,22,27.28903846153846,0.2721718356905774,0.12670007158196134,0.3058656291135267,2,4,5,3.8026542123369866,1.9551265198137797,High Value / Low Opportunity,Retain Efficiently,18-24,East,False
146594,2025-12-26,72,2445.39,637.76,97.02,2410,281,0.1527777777777778,10,5,33.96375,0.2608009356380782,0.11659751037344399,0.30024438444952156,4,5,5,4.10811864949196,2.277960557866852,High Value / Low Opportunity,Retain Efficiently,55-64,West,False
146595,2025-12-30,35,1514.1,516.77,53.39,1500,162,0.08571428571428572,9,1,43.26,0.34130506571560665,0.108,0.31508123775549024,5,3,5,3.812494999599968,2.2260516544594138,High Value / Low Opportunity,Retain Efficiently,25-34,North,True
146596,2025-11-28,25,312.2,55.67,35.38,302,58,0.52,9,33,12.488,0.17831518257527226,0.19205298013245034,0.6139881934211195,2,2,1,1.2305004400352029,2.8198660066032315,Low Value / High Opportunity,Develop,25-34,Zagreb,False
146597,2025-07-10,10,143.06,40.44,10.200000000000001,137,25,0.3,7,174,14.306000000000001,0.28267859639312176,0.18248175182481752,0.25544148339053846,1,1,1,1.0147931834546764,1.2444394133147665,Low Value / Low Opportunity,Automate / Low-cost,35-44,North,True
146598,2025-12-19,79,1278.54,467.47,75.16,1242,117,0.189873417721519,10,12,16.184050632911394,0.36562798191687396,0.09420289855072464,0.6004375519817233,3,5,4,4.433122649811985,2.7545267753415486,High Value / High Opportunity,Protect & Grow,25-34,North,False
146599,2025-12-27,88,1788.71,517.27,117.54,1740,298,0.22727272727272727,10,4,20.32625,0.2891860614632892,0.17126436781609194,0.33011330943892536,5,5,5,4.333576686134891,2.7139376408531515,High Value / High Opportunity,Protect & Grow,18-24,North,True
146600,2025-12-14,85,2744.87,595.59,168.49,2700,291,0.2235294117647059,10,17,32.29258823529412,0.21698295365536438,0.10777777777777778,0.23644951275691262,3,5,5,3.9851988159052727,1.997561147682572,High Value / Low Opportunity,Retain Efficiently,65+,East,True
146601,2025-12-28,61,987.34,294.68,90.8,960,155,0.3770491803278688,10,3,16.185901639344262,0.2984584844126643,0.16145833333333334,0.51630784532548,5,5,4,3.948533882710617,3.448988135621021,High Value / High Opportunity,Protect & Grow,55-64,North,False
146602,2025-11-24,18,513.47,114.22,29.24,503,65,0.2222222222222222,9,37,28.526111111111113,0.22244727053187138,0.12922465208747516,0.38194912751937565,2,2,2,1.4838527082166573,1.7837844888347487,Low Value / Low Opportunity,Automate / Low-cost,65+,Zagreb,False
146603,2025-12-18,24,695.48,211.59,30.55,685,244,0.08333333333333333,9,13,28.978333333333335,0.3042359233910393,0.3562043795620438,0.3937288571132943,3,2,3,2.4046683734698773,1.9018762074072244,Low Value / Low Opportunity,Automate / Low-cost,45-54,Zagreb,False
146604,2025-11-22,36,558.6,144.14,56.93,544,102,0.4444444444444444,10,39,15.516666666666667,0.2580379520229144,0.1875,0.4270601253797744,2,3,2,2.229112328986319,2.607794534844712,Low Value / High Opportunity,Develop,18-24,East,True
146605,2025-12-29,33,728.07,245.73999999999998,83.6,713,136,0.48484848484848486,10,2,22.062727272727273,0.3375224909692749,0.19074333800841514,0.39988049989970786,5,3,3,3.0558704696375707,3.342956582810986,High Value / High Opportunity,Protect & Grow,65+,Zagreb,True
146606,2025-12-28,48,1350.95,358.85,88.54,1329,179,0.22916666666666666,10,3,28.144791666666666,0.2656278914837707,0.1346877351392024,0.4726123536106789,5,4,4,3.3764281142491397,3.0374407206580303,High Value / High Opportunity,Protect & Grow,45-54,West,True
146607,2025-10-25,28,485.51,135.91,27.89,469,120,0.25,10,67,17.339642857142856,0.27993244217420854,0.255863539445629,0.33209511997456137,1,3,2,2.2166213297063764,1.7641428742511078,Low Value / Low Opportunity,Automate / Low-cost,35-44,East,True
146608,2025-10-16,23,1237.15,362.95,89.32,1230,215,0.30434782608695654,9,76,53.789130434782614,0.29337590429616456,0.17479674796747968,0.2013409734514463,1,2,4,2.653930314425154,1.3011150380935805,Low Value / Low Opportunity,Automate / Low-cost,45-54,West,True
146609,2025-12-26,19,483.01,149.77,29.67,474,69,0.2631578947368421,6,5,25.42157894736842,0.31007639593383163,0.14556962025316456,0.5575489720846982,4,2,2,1.9858028642291383,2.558026970533238,Low Value / High Opportunity,Develop,35-44,Zagreb,True
146610,2025-12-21,65,1565.64,400.24,175.37,1531,331,0.46153846153846156,10,10,24.08676923076923,0.25563986612503514,0.2161985630306989,0.4230469919840597,4,5,5,4.048943915513241,3.119886674439533,High Value / High Opportunity,Protect & Grow,45-54,East,True
146611,2025-09-23,16,384.07,151.69,44.23,375,60,0.5,8,99,24.004375,0.39495404483557683,0.16,0.572966937135775,1,1,2,2.0743099447955835,2.3515806009548856,Low Value / Low Opportunity,Automate / Low-cost,55-64,South,False
146612,2025-12-30,32,786.71,148.53,65.95,772,84,0.3125,9,1,24.5846875,0.1887989220932745,0.10880829015544041,0.44029062496471194,5,3,3,2.3233718697495798,2.8560031341088368,Low Value / High Opportunity,Develop,65+,Zagreb,True
146613,2025-12-24,26,636.27,199.03,74.17,624,93,0.4230769230769231,10,7,24.471923076923076,0.31280745595423326,0.14903846153846154,0.5024877120844404,4,2,3,2.5081666533322666,3.2467766465335384,Low Value / High Opportunity,Develop,55-64,South,True
146614,2025-12-07,27,758.65,211.22,65.1,744,172,0.4074074074074074,10,24,28.098148148148148,0.2784156066697423,0.23118279569892472,0.375778292688903,2,3,3,2.536538923113849,2.437055982935983,Low Value / High Opportunity,Develop,55-64,Zagreb,True
